origin,week,mean_weekly_origin_delay
HSV,3,11.934131736526947
HSV,4,1.8781163434903048
HSV,5,-2.110787172011662
HSV,6,0.4527777777777778
HSV,7,1.2106741573033708
HSV,8,12.445682451253482
HSV,9,5.5353260869565215
HSV,10,1.9267676767676767
HSV,11,2.108860759493671
HSV,12,2.151282051282051
HSV,13,-3.791457286432161
HSV,14,1.1914357682619647
HSV,15,8.571059431524548
HSV,16,3.022613065326633
HSV,17,-0.86
HSV,18,2.030379746835443
HSV,19,1.4825
HSV,20,4.342364532019705
HSV,21,3.436224489795918
HSV,22,8.528395061728395
HSV,23,8.75990675990676
HSV,24,9.445727482678985
HSV,25,21.675355450236967
HSV,26,14.217090069284065
HSV,27,5.407514450867052
HSV,28,3.8142201834862384
HSV,29,8.675
HSV,30,-0.013636363636363636
HSV,31,10.419724770642201
HSV,32,10.457274826789838
HSV,33,7.680365296803653
HSV,34,-0.36729857819905215
HSV,35,0.2964824120603015
HSV,36,8.198090692124104
HSV,37,8.55
HSV,38,10.557603686635945
HSV,39,0.958997722095672
HSV,40,-5.070294784580499
HSV,41,2.086247086247086
HSV,42,2.309090909090909
HSV,43,1.105263157894737
HSV,44,2.5443037974683542
HSV,45,6.367579908675799
HSV,46,9.309255079006771
HSV,47,1.9481132075471699
HSV,48,9.474327628361857
HSV,49,4.05
HSV,50,7.491646778042959
HSV,51,7.270471464019852
HSV,52,8.926605504587156
HTS,1,5.7384615384615385
HTS,2,1.8863636363636365
HTS,3,10.853658536585366
HTS,4,-2.604651162790698
HTS,5,20.613636363636363
HTS,6,3.888888888888889
HTS,7,0.723404255319149
HTS,8,16.1
HTS,9,12.557692307692308
HTS,10,2.0
HTS,11,-2.207547169811321
HTS,12,-0.10909090909090909
HTS,13,2.611111111111111
HTS,14,-2.375
HTS,15,15.627450980392156
HTS,16,5.2407407407407405
HTS,17,10.125
HTS,18,2.7142857142857144
HTS,19,7.7924528301886795
HTS,20,-1.0625
HTS,21,-0.5735294117647058
HTS,22,21.186666666666667
HTS,23,19.884615384615383
HTS,24,22.863013698630137
HTS,25,11.726027397260275
HTS,26,12.181818181818182
HTS,27,19.72972972972973
HTS,28,10.91025641025641
HTS,29,7.468354430379747
HTS,30,13.539473684210526
HTS,31,14.987012987012987
HTS,32,3.5942028985507246
HTS,33,7.392857142857143
HTS,34,7.111111111111111
HTS,35,10.26
HTS,36,3.0
HTS,37,10.581395348837209
HTS,38,-1.25
HTS,39,14.788461538461538
HTS,40,12.127272727272727
HTS,41,3.450980392156863
HTS,42,1.4259259259259258
HTS,43,3.3137254901960786
HTS,44,13.962264150943396
HTS,45,-8.529411764705882
HTS,46,-0.9444444444444444
HTS,47,-3.457627118644068
HTS,48,1.981818181818182
HTS,49,-6.25
HTS,50,14.462962962962964
HTS,51,12.508771929824562
HTS,52,12.653846153846153
HVN,1,21.28205128205128
HVN,2,3.962962962962963
HVN,3,14.970588235294118
HVN,4,11.35483870967742
HVN,5,16.03125
HVN,6,10.2
HVN,7,-11.657142857142857
HVN,8,10.289473684210526
HVN,9,-2.15625
HVN,10,13.945945945945946
HVN,11,-7.444444444444445
HVN,12,1.8823529411764706
HVN,13,-6.365853658536586
HVN,14,6.297297297297297
HVN,15,8.105263157894736
HVN,16,27.68421052631579
HVN,17,-3.1578947368421053
HVN,18,17.102564102564102
HVN,19,1.9024390243902438
HVN,20,-1.5
HVN,21,-1.2439024390243902
HVN,22,12.594594594594595
HVN,23,-5.35
HVN,24,27.243243243243242
HVN,25,-0.30303030303030304
HVN,26,4.916666666666667
HVN,27,-2.230769230769231
HVN,28,-0.10256410256410256
HVN,29,-2.15
HVN,30,-4.09375
HVN,31,9.0
HVN,32,-6.777777777777778
HVN,33,37.56410256410256
HVN,34,-2.0
HVN,35,-2.5121951219512195
HVN,36,-5.85
HVN,37,1.0238095238095237
HVN,38,-2.3095238095238093
HVN,39,-7.625
HVN,40,-6.4523809523809526
HVN,41,-7.125
HVN,42,13.731707317073171
HVN,43,-7.238095238095238
HVN,44,6.333333333333333
HVN,45,2.8292682926829267
HVN,46,-6.769230769230769
HVN,47,-7.121951219512195
HVN,48,5.878048780487805
HVN,49,3.0930232558139537
HVN,50,19.512820512820515
HVN,51,17.416666666666668
HVN,52,9.161290322580646
HYA,21,-19.0
HYA,22,125.0
HYA,23,-6.0
HYA,24,2.625
HYA,25,17.071428571428573
HYA,26,23.714285714285715
HYA,27,-9.642857142857142
HYA,28,69.0
HYA,29,22.571428571428573
HYA,30,27.214285714285715
HYA,31,39.0
HYA,32,68.6923076923077
HYA,33,11.428571428571429
HYA,34,15.357142857142858
HYA,35,11.0
HYA,36,3.0
HYS,1,-1.3095238095238095
HYS,2,11.17142857142857
HYS,3,41.464285714285715
HYS,4,17.057142857142857
HYS,5,-5.5625
HYS,6,52.35294117647059
HYS,7,23.916666666666668
HYS,8,47.15151515151515
HYS,9,24.21212121212121
HYS,10,-9.636363636363637
HYS,11,7.2
HYS,12,25.166666666666668
HYS,13,-8.857142857142858
HYS,14,-0.4444444444444444
HYS,15,-0.4772727272727273
HYS,16,24.083333333333332
HYS,17,-1.7916666666666667
HYS,18,2.021276595744681
HYS,19,40.674418604651166
HYS,20,21.29787234042553
HYS,21,-0.7
HYS,22,45.0
HYS,23,-2.4166666666666665
HYS,24,41.145833333333336
HYS,25,51.785714285714285
HYS,26,27.0
HYS,27,6.5
HYS,28,24.108695652173914
HYS,29,65.40425531914893
HYS,30,57.5625
HYS,31,6.173913043478261
HYS,32,-2.3191489361702127
HYS,33,4.0
HYS,34,7.239130434782608
HYS,35,3.1666666666666665
HYS,36,14.375
HYS,37,9.666666666666666
HYS,38,-1.5416666666666667
HYS,39,-2.5531914893617023
HYS,40,29.270833333333332
HYS,41,29.893617021276597
HYS,42,-7.520833333333333
HYS,43,-10.291666666666666
HYS,44,31.066666666666666
HYS,45,8.666666666666666
HYS,46,-11.916666666666666
HYS,47,-6.38
HYS,48,5.578947368421052
HYS,49,-17.270833333333332
HYS,50,10.958333333333334
HYS,51,-6.395833333333333
HYS,52,7.2682926829268295
IAD,1,8.01865671641791
IAD,2,5.875346260387811
IAD,3,0.3380903839619436
IAD,4,1.557109557109557
IAD,5,5.538050734312416
IAD,6,3.1397598398932622
IAD,7,9.44448030987734
IAD,8,11.455043506284241
IAD,9,6.744437380801017
IAD,10,3.4829768002410364
IAD,11,-0.24956217162872155
IAD,12,2.155067155067155
IAD,13,-3.446753246753247
IAD,14,3.9686609686609686
IAD,15,7.469991546914624
IAD,16,6.023020774845592
IAD,17,-0.290179806362379
IAD,18,5.769400718033692
IAD,19,3.633415773564166
IAD,20,11.69929873772791
IAD,21,12.046337402885683
IAD,22,18.823182711198427
IAD,23,6.10514963602049
IAD,24,10.012012813667912
IAD,25,20.777566539923953
IAD,26,14.034436373419425
IAD,27,15.468041836141778
IAD,28,4.200487672717421
IAD,29,17.07694399129962
IAD,30,12.538999462076385
IAD,31,17.26317226317226
IAD,32,15.145628415300546
IAD,33,17.261167443135104
IAD,34,13.723179544191217
IAD,35,2.769252310277233
IAD,36,6.680314077397645
IAD,37,2.6092436974789917
IAD,38,2.7013812154696133
IAD,39,4.450428058547363
IAD,40,-0.684679816265874
IAD,41,3.841711229946524
IAD,42,5.177771855010661
IAD,43,2.763122835065281
IAD,44,6.933817369449875
IAD,45,3.759935553168636
IAD,46,11.871222433977675
IAD,47,2.931119648737651
IAD,48,8.375141562853907
IAD,49,1.4836158192090396
IAD,50,3.619774011299435
IAD,51,6.541596402473299
IAD,52,-1.141002415458937
IAG,1,39.09090909090909
IAG,2,27.08
IAG,3,-6.166666666666667
IAG,4,36.13636363636363
IAG,5,-2.869565217391304
IAG,6,12.583333333333334
IAG,7,5.894736842105263
IAG,8,3.84
IAG,9,4.717391304347826
IAG,10,1.1923076923076923
IAG,11,-8.25925925925926
IAG,12,-1.5
IAG,13,-5.02
IAG,14,-2.673469387755102
IAG,15,3.953488372093023
IAG,16,1.105263157894737
IAG,17,-5.447368421052632
IAG,18,0.3125
IAG,19,0.3333333333333333
IAG,20,12.846153846153847
IAG,21,7.777777777777778
IAG,22,-4.125
IAG,23,11.826086956521738
IAG,24,28.625
IAG,25,1.2
IAG,26,-0.034482758620689655
IAG,27,24.34375
IAG,28,21.161290322580644
IAG,29,41.78125
IAG,30,14.59375
IAG,31,10.67741935483871
IAG,32,20.0
IAG,33,26.40625
IAG,34,-0.7419354838709677
IAG,35,1.5172413793103448
IAG,36,24.416666666666668
IAG,37,-3.9473684210526314
IAG,38,-17.428571428571427
IAG,39,-7.666666666666667
IAG,40,-8.68
IAG,41,3.074074074074074
IAG,42,-4.892857142857143
IAG,43,-5.642857142857143
IAG,44,2.3448275862068964
IAG,45,1.793103448275862
IAG,46,21.964285714285715
IAG,47,6.7
IAG,48,-1.8518518518518519
IAG,49,8.285714285714286
IAG,50,-4.380952380952381
IAG,51,19.0
IAG,52,30.342105263157894
IAH,1,3.4972118959107807
IAH,2,0.9495731900094847
IAH,3,5.173310521813516
IAH,4,-3.3848943550930306
IAH,5,-4.2829830936956865
IAH,6,1.1754358161648177
IAH,7,0.6241253422573776
IAH,8,10.629046497939965
IAH,9,7.67265498453836
IAH,10,4.603393271461717
IAH,11,2.016433973240256
IAH,12,-1.0599621598020668
IAH,13,1.7261137162954279
IAH,14,13.2
IAH,15,8.529622444411283
IAH,16,6.8186714542190305
IAH,17,-1.3982432633616197
IAH,18,9.015112973215622
IAH,19,14.132676980778246
IAH,20,7.397254141172959
IAH,21,4.614727054589082
IAH,22,3.294587400177462
IAH,23,6.984031643715206
IAH,24,10.01215582893966
IAH,25,14.84743794454928
IAH,26,21.242755206057957
IAH,27,7.1938366718027735
IAH,28,9.241229341838213
IAH,29,10.700552646887726
IAH,30,5.618276460381724
IAH,31,15.493210687691635
IAH,32,11.96259900264007
IAH,33,8.707188005291783
IAH,34,7.564657694558221
IAH,35,4.652029073288916
IAH,36,2.0867112100965106
IAH,37,4.745475945269972
IAH,38,21.6070796460177
IAH,39,1.0254534815681686
IAH,40,-1.1167475371268931
IAH,41,9.197360703812317
IAH,42,7.015290519877676
IAH,43,5.726621858562244
IAH,44,7.841094647716964
IAH,45,4.182661641055378
IAH,46,4.999854904236797
IAH,47,-1.3354154561301568
IAH,48,2.7575445311349918
IAH,49,6.476431226765799
IAH,50,2.422354694485842
IAH,51,9.101610374804046
IAH,52,13.091856775948028
ICT,1,8.871635610766045
ICT,2,3.5823389021479715
ICT,3,6.147699757869249
ICT,4,9.5855421686747
ICT,5,-0.9133663366336634
ICT,6,6.9655172413793105
ICT,7,4.0
ICT,8,23.860294117647058
ICT,9,2.447867298578199
ICT,10,7.67351598173516
ICT,11,7.912941176470588
ICT,12,-2.2772727272727273
ICT,13,-3.453271028037383
ICT,14,1.6293706293706294
ICT,15,8.901176470588235
ICT,16,2.155813953488372
ICT,17,-0.8398169336384439
ICT,18,7.773672055427252
ICT,19,5.502283105022831
ICT,20,8.020361990950226
ICT,21,13.23611111111111
ICT,22,8.762124711316398
ICT,23,13.396475770925111
ICT,24,9.052747252747253
ICT,25,17.146929824561404
ICT,26,15.928730512249443
ICT,27,11.089775561097257
ICT,28,11.782327586206897
ICT,29,13.207423580786026
ICT,30,1.9721030042918455
ICT,31,8.685224839400428
ICT,32,3.230277185501066
ICT,33,5.747767857142857
ICT,34,1.9234234234234233
ICT,35,4.283018867924528
ICT,36,6.6886363636363635
ICT,37,1.8102678571428572
ICT,38,7.0476190476190474
ICT,39,1.5222222222222221
ICT,40,1.6369565217391304
ICT,41,7.962800875273523
ICT,42,4.231914893617021
ICT,43,3.888646288209607
ICT,44,5.607058823529412
ICT,45,-4.11453744493392
ICT,46,4.533185840707965
ICT,47,-2.054421768707483
ICT,48,8.752272727272727
ICT,49,-1.5695652173913044
ICT,50,1.4398249452954048
ICT,51,2.29957805907173
ICT,52,11.653579676674365
IDA,1,12.044642857142858
IDA,2,-6.290322580645161
IDA,3,2.652173913043478
IDA,4,-7.4526315789473685
IDA,5,-9.274725274725276
IDA,6,-3.09375
IDA,7,-4.369565217391305
IDA,8,11.185567010309278
IDA,9,16.577319587628867
IDA,10,14.275510204081632
IDA,11,-1.8172043010752688
IDA,12,-4.8686868686868685
IDA,13,-7.8061224489795915
IDA,14,-7.282828282828283
IDA,15,-3.174757281553398
IDA,16,-3.4174757281553396
IDA,17,0.6699029126213593
IDA,18,-1.2815533980582525
IDA,19,-5.470588235294118
IDA,20,7.106796116504855
IDA,21,9.245098039215685
IDA,22,-2.4205607476635516
IDA,23,21.834710743801654
IDA,24,6.155038759689923
IDA,25,23.9672131147541
IDA,26,9.344
IDA,27,13.11965811965812
IDA,28,8.007352941176471
IDA,29,9.664233576642335
IDA,30,30.67153284671533
IDA,31,10.666666666666666
IDA,32,-1.5703703703703704
IDA,33,2.5736434108527133
IDA,34,12.183206106870228
IDA,35,-1.6724137931034482
IDA,36,-3.3846153846153846
IDA,37,-7.847619047619047
IDA,38,-3.103448275862069
IDA,39,-5.146551724137931
IDA,40,-0.7043478260869566
IDA,41,11.508620689655173
IDA,42,-0.5555555555555556
IDA,43,9.21551724137931
IDA,44,-2.50561797752809
IDA,45,-5.086538461538462
IDA,46,-4.5588235294117645
IDA,47,-3.36
IDA,48,20.5531914893617
IDA,49,15.117647058823529
IDA,50,4.669902912621359
IDA,51,-4.509433962264151
IDA,52,13.97
IFP,1,-2.0
IFP,2,-1.4285714285714286
IFP,3,4.571428571428571
IFP,4,8.0
IFP,5,17.714285714285715
IFP,6,4.285714285714286
IFP,7,31.333333333333332
ILM,1,2.2241379310344827
ILM,2,1.1467181467181466
ILM,3,5.755905511811024
ILM,4,0.2878787878787879
ILM,5,-0.8671875
ILM,6,-2.555133079847909
ILM,7,-1.3632958801498127
ILM,8,8.801498127340825
ILM,9,2.180811808118081
ILM,10,3.2992700729927007
ILM,11,2.3835125448028673
ILM,12,1.830258302583026
ILM,13,-2.1631205673758864
ILM,14,1.0385852090032155
ILM,15,14.29080118694362
ILM,16,12.892537313432836
ILM,17,-4.028985507246377
ILM,18,7.863372093023256
ILM,19,1.2708933717579252
ILM,20,14.17008797653959
ILM,21,14.05813953488372
ILM,22,5.2195845697329375
ILM,23,3.777158774373259
ILM,24,6.788300835654596
ILM,25,11.157894736842104
ILM,26,7.787798408488063
ILM,27,9.175287356321839
ILM,28,12.471389645776567
ILM,29,8.933518005540167
ILM,30,8.664819944598339
ILM,31,13.110192837465565
ILM,32,11.172506738544474
ILM,33,10.98082191780822
ILM,34,11.180515759312321
ILM,35,-1.2084592145015105
ILM,36,2.837370242214533
ILM,37,0.7295081967213115
ILM,38,-3.1084745762711865
ILM,39,3.7970588235294116
ILM,40,-0.16176470588235295
ILM,41,2.941358024691358
ILM,42,0.5162241887905604
ILM,43,-1.1272189349112427
ILM,44,-3.036363636363636
ILM,45,-3.1507246376811593
ILM,46,3.125
ILM,47,-1.8389057750759878
ILM,48,2.46319018404908
ILM,49,-4.326086956521739
ILM,50,3.222910216718266
ILM,51,6.593373493975903
ILM,52,-0.9933774834437086
IMT,1,-12.214285714285714
IMT,2,32.16
IMT,3,-9.64
IMT,4,58.12
IMT,5,96.68
IMT,6,39.54545454545455
IMT,7,13.16
IMT,8,30.73913043478261
IMT,9,14.590909090909092
IMT,10,0.38461538461538464
IMT,11,-5.083333333333333
IMT,12,-10.538461538461538
IMT,13,-7.461538461538462
IMT,14,10.153846153846153
IMT,15,9.904761904761905
IMT,16,26.884615384615383
IMT,17,-15.923076923076923
IMT,18,-14.923076923076923
IMT,19,-14.076923076923077
IMT,20,45.25
IMT,21,-12.307692307692308
IMT,22,-8.076923076923077
IMT,23,-9.807692307692308
IMT,24,-11.115384615384615
IMT,25,-6.769230769230769
IMT,26,0.11538461538461539
IMT,27,6.185185185185185
IMT,28,-8.192307692307692
IMT,29,4.461538461538462
IMT,30,-10.423076923076923
IMT,31,0.7692307692307693
IMT,32,-7.0
IMT,33,21.846153846153847
IMT,34,10.423076923076923
IMT,35,-11.115384615384615
IMT,36,-11.26923076923077
IMT,37,-9.115384615384615
IMT,38,7.038461538461538
IMT,39,-8.23076923076923
IMT,40,-4.923076923076923
IMT,41,10.0
IMT,42,-6.6923076923076925
IMT,43,-0.46153846153846156
IMT,44,-1.2307692307692308
IMT,45,-10.76923076923077
IMT,46,-6.153846153846154
IMT,47,-14.851851851851851
IMT,48,86.65217391304348
IMT,49,-13.153846153846153
IMT,50,24.56
IMT,51,-2.730769230769231
IMT,52,-4.565217391304348
IND,1,4.076772616136919
IND,2,10.7167891464104
IND,3,6.39035333707235
IND,4,5.07611693325979
IND,5,5.798138452588715
IND,6,7.253607103218646
IND,7,4.477861771058316
IND,8,12.723370429252782
IND,9,1.343213728549142
IND,10,3.8064039408866996
IND,11,3.1547619047619047
IND,12,2.9048076923076924
IND,13,-1.5781323322383858
IND,14,11.262881679389313
IND,15,5.952970297029703
IND,16,6.416749750747757
IND,17,-1.168824701195219
IND,18,7.137777777777778
IND,19,2.398019801980198
IND,20,9.601193436101441
IND,21,4.133566783391696
IND,22,9.660282258064516
IND,23,9.452903855539287
IND,24,9.303945445689235
IND,25,11.942885278188085
IND,26,9.420482520925653
IND,27,6.134336677814939
IND,28,2.7475961538461537
IND,29,12.034651049292338
IND,30,5.436860068259386
IND,31,10.711822660098521
IND,32,9.154922279792746
IND,33,12.076315789473684
IND,34,4.143987341772152
IND,35,1.1374381528312258
IND,36,0.7350332594235033
IND,37,0.3946259220231823
IND,38,-0.3333333333333333
IND,39,1.6236162361623616
IND,40,-0.2602602602602603
IND,41,2.240431795878312
IND,42,1.9276347741622146
IND,43,1.1262950172668968
IND,44,2.2661678246926775
IND,45,-0.5687751004016064
IND,46,10.045820745216515
IND,47,-1.588265306122449
IND,48,12.907782515991471
IND,49,3.3875450334534225
IND,50,3.2808641975308643
IND,51,8.464268112370625
IND,52,3.1195240670632773
INL,1,-6.642857142857143
INL,2,-5.041666666666667
INL,3,-9.681818181818182
INL,4,32.31818181818182
INL,5,-7.625
INL,6,37.56521739130435
INL,7,-1.9166666666666667
INL,8,15.636363636363637
INL,9,-5.75
INL,10,-8.08695652173913
INL,11,-4.0
INL,12,-5.916666666666667
INL,13,-1.4166666666666667
INL,14,-2.9166666666666665
INL,15,3.6842105263157894
INL,16,-18.791666666666668
INL,17,-2.0416666666666665
INL,18,7.708333333333333
INL,19,-16.625
INL,20,-9.5
INL,21,41.608695652173914
INL,22,53.916666666666664
INL,23,14.346153846153847
INL,24,-4.785714285714286
INL,25,-8.928571428571429
INL,26,-0.10714285714285714
INL,27,-15.25925925925926
INL,28,21.5
INL,29,9.178571428571429
INL,30,-2.642857142857143
INL,31,3.0
INL,32,4.357142857142857
INL,33,-7.214285714285714
INL,34,3.392857142857143
INL,35,-13.964285714285714
INL,36,-24.692307692307693
INL,37,-12.041666666666666
INL,38,-13.391304347826088
INL,39,-11.75
INL,40,-8.625
INL,41,2.125
INL,42,-23.125
INL,43,-23.958333333333332
INL,44,-21.5
INL,45,-13.833333333333334
INL,46,-15.708333333333334
INL,47,-14.565217391304348
INL,48,5.380952380952381
INL,49,-38.0
INL,50,-3.0416666666666665
INL,51,-27.916666666666668
INL,52,-12.952380952380953
IPT,1,-0.2608695652173913
IPT,2,10.444444444444445
IPT,3,5.125
IPT,4,-1.8823529411764706
IPT,5,3.761904761904762
IPT,6,7.352941176470588
IPT,7,-3.473684210526316
IPT,8,28.136363636363637
IPT,9,-5.636363636363637
IPT,10,-1.5416666666666667
IPT,11,-6.038461538461538
IPT,12,-5.173913043478261
IPT,13,-13.88888888888889
IPT,14,-11.1
IPT,15,-7.7727272727272725
IPT,16,17.59090909090909
IPT,17,9.818181818181818
IPT,18,1.5384615384615385
IPT,19,18.2
IPT,20,18.64516129032258
IPT,21,-0.1935483870967742
IPT,22,15.689655172413794
IPT,23,-4.771428571428571
IPT,24,-0.15789473684210525
IPT,25,7.857142857142857
IPT,26,-15.263157894736842
IPT,27,-7.142857142857143
IPT,28,3.6052631578947367
IPT,29,-0.6944444444444444
IPT,30,9.787878787878787
IPT,31,19.485714285714284
IPT,32,3.9714285714285715
IPT,33,10.444444444444445
IPT,34,8.86046511627907
IPT,35,-10.813953488372093
IPT,36,11.96875
IPT,37,7.892857142857143
IPT,38,-10.535714285714286
IPT,39,6.96
IPT,40,1.6538461538461537
IPT,41,10.074074074074074
IPT,42,8.592592592592593
IPT,43,-3.4583333333333335
IPT,44,6.111111111111111
IPT,45,9.0
IPT,46,1.0384615384615385
IPT,47,-8.695652173913043
IPT,48,9.6
IPT,49,6.148148148148148
IPT,50,24.291666666666668
IPT,51,25.96
IPT,52,-6.826086956521739
ISN,1,-3.619047619047619
ISN,2,1.0555555555555556
ISN,3,12.52112676056338
ISN,4,1.1690140845070423
ISN,5,28.227272727272727
ISN,6,46.94202898550725
ISN,7,51.289855072463766
ISN,8,28.47222222222222
ISN,9,25.760563380281692
ISN,10,17.732394366197184
ISN,11,14.308823529411764
ISN,12,6.8933333333333335
ISN,13,19.180555555555557
ISN,14,16.72972972972973
ISN,15,0.7164179104477612
ISN,16,3.8378378378378377
ISN,17,-0.9285714285714286
ISN,18,8.986301369863014
ISN,19,-2.066666666666667
ISN,20,-3.76
ISN,21,-6.5
ISN,22,18.205479452054796
ISN,23,13.972222222222221
ISN,24,6.075949367088608
ISN,25,22.18918918918919
ISN,26,-0.358974358974359
ISN,27,3.1527777777777777
ISN,28,-2.3625
ISN,29,16.1
ISN,30,9.759493670886076
ISN,31,11.525641025641026
ISN,32,-0.0875
ISN,33,0.4936708860759494
ISN,34,-4.525
ISN,35,-11.756756756756756
ISN,36,9.219178082191782
ISN,37,-10.567567567567568
ISN,38,-2.945945945945946
ISN,39,-9.878378378378379
ISN,40,12.253333333333334
ISN,41,17.6
ISN,42,13.117647058823529
ISN,43,-9.676470588235293
ISN,44,-6.411764705882353
ISN,45,10.794117647058824
ISN,46,8.647058823529411
ISN,47,-0.8
ISN,48,13.25
ISN,49,-6.0
ISN,50,-11.06060606060606
ISN,51,-8.0
ISN,52,2.413793103448276
ISP,1,9.926829268292684
ISP,2,12.070866141732283
ISP,3,-1.7224334600760456
ISP,4,1.0772200772200773
ISP,5,11.593869731800766
ISP,6,4.577358490566038
ISP,7,7.517509727626459
ISP,8,-0.7047244094488189
ISP,9,4.1570247933884295
ISP,10,10.45
ISP,11,-1.7911646586345382
ISP,12,3.5165289256198347
ISP,13,-7.780918727915195
ISP,14,8.794326241134751
ISP,15,2.642857142857143
ISP,16,13.620689655172415
ISP,17,4.018867924528302
ISP,18,0.6804511278195489
ISP,19,4.260377358490566
ISP,20,21.39763779527559
ISP,21,1.5517241379310345
ISP,22,-0.94140625
ISP,23,3.34251968503937
ISP,24,3.787644787644788
ISP,25,8.72265625
ISP,26,9.913207547169812
ISP,27,13.336099585062241
ISP,28,2.0267175572519083
ISP,29,11.540856031128405
ISP,30,14.1953125
ISP,31,15.60546875
ISP,32,12.42570281124498
ISP,33,16.41908713692946
ISP,34,4.7447698744769875
ISP,35,-4.659663865546219
ISP,36,0.4146341463414634
ISP,37,-2.958904109589041
ISP,38,-4.959276018099548
ISP,39,5.004545454545455
ISP,40,-9.365296803652969
ISP,41,-3.330275229357798
ISP,42,-0.42660550458715596
ISP,43,3.547945205479452
ISP,44,1.3767441860465117
ISP,45,-0.12109375
ISP,46,7.417582417582418
ISP,47,-3.261168384879725
ISP,48,7.616487455197133
ISP,49,6.678832116788321
ISP,50,8.525735294117647
ISP,51,12.15358361774744
ISP,52,7.132404181184669
ITH,1,3.730769230769231
ITH,2,19.526315789473685
ITH,3,10.445544554455445
ITH,4,9.470588235294118
ITH,5,18.048076923076923
ITH,6,9.914893617021276
ITH,7,15.6
ITH,8,45.29896907216495
ITH,9,21.45360824742268
ITH,10,11.60909090909091
ITH,11,5.6902654867256635
ITH,12,0.19626168224299065
ITH,13,-4.043859649122807
ITH,14,8.424528301886792
ITH,15,3.2782608695652176
ITH,16,14.11320754716981
ITH,17,-4.221238938053097
ITH,18,13.683760683760683
ITH,19,4.225
ITH,20,5.6722689075630255
ITH,21,6.394736842105263
ITH,22,24.818181818181817
ITH,23,7.956896551724138
ITH,24,2.0086206896551726
ITH,25,-1.4736842105263157
ITH,26,3.3275862068965516
ITH,27,0.7640449438202247
ITH,28,-8.555555555555555
ITH,29,2.0283018867924527
ITH,30,9.368932038834952
ITH,31,6.814814814814815
ITH,32,7.926605504587156
ITH,33,7.122641509433962
ITH,34,13.15929203539823
ITH,35,-7.099099099099099
ITH,36,0.9908256880733946
ITH,37,9.357142857142858
ITH,38,0.5652173913043478
ITH,39,3.1559633027522938
ITH,40,16.98165137614679
ITH,41,0.4473684210526316
ITH,42,4.173913043478261
ITH,43,-7.3304347826086955
ITH,44,1.9158878504672898
ITH,45,-0.7413793103448276
ITH,46,31.439252336448597
ITH,47,6.607476635514018
ITH,48,6.712765957446808
ITH,49,7.34
ITH,50,5.673267326732673
ITH,51,22.81
ITH,52,-11.055555555555555
ITO,1,-1.3333333333333333
ITO,2,-3.1382488479262673
ITO,3,-2.618181818181818
ITO,4,4.238532110091743
ITO,5,-0.591743119266055
ITO,6,7.628440366972477
ITO,7,9.86574074074074
ITO,8,1.0
ITO,9,-0.12272727272727273
ITO,10,-3.959090909090909
ITO,11,-1.3682008368200838
ITO,12,7.953307392996109
ITO,13,2.217948717948718
ITO,14,1.5183673469387755
ITO,15,-2.078189300411523
ITO,16,-6.604081632653061
ITO,17,-3.3294117647058825
ITO,18,-3.2991803278688523
ITO,19,-0.9139344262295082
ITO,20,-4.848979591836735
ITO,21,-2.65702479338843
ITO,22,-2.726530612244898
ITO,23,0.8617886178861789
ITO,24,2.9156626506024095
ITO,25,1.5165289256198347
ITO,26,-1.4
ITO,27,-2.2158590308370045
ITO,28,-3.6991525423728815
ITO,29,-0.9194915254237288
ITO,30,-1.5443037974683544
ITO,31,-1.3109243697478992
ITO,32,-4.69327731092437
ITO,33,-3.115702479338843
ITO,34,-4.327510917030568
ITO,35,-3.932126696832579
ITO,36,-4.0210970464135025
ITO,37,-3.721518987341772
ITO,38,-4.226495726495727
ITO,39,-4.554621848739496
ITO,40,-1.5394190871369295
ITO,41,4.458677685950414
ITO,42,-0.983402489626556
ITO,43,-3.691666666666667
ITO,44,0.7922077922077922
ITO,45,-1.48068669527897
ITO,46,-5.529661016949152
ITO,47,-3.0425531914893615
ITO,48,-4.238297872340426
ITO,49,-3.4913793103448274
ITO,50,-3.9017094017094016
ITO,51,1.3662551440329218
ITO,52,-0.532
JAC,1,20.064846416382252
JAC,2,9.178378378378378
JAC,3,26.01169590643275
JAC,4,30.978021978021978
JAC,5,18.578651685393258
JAC,6,23.91875
JAC,7,15.736559139784946
JAC,8,24.32367149758454
JAC,9,20.25
JAC,10,22.77511961722488
JAC,11,12.147058823529411
JAC,12,4.393203883495145
JAC,13,-8.512562814070352
JAC,14,-1.7606837606837606
JAC,15,-6.256756756756757
JAC,16,-5.337837837837838
JAC,17,-13.077922077922079
JAC,18,1.1168831168831168
JAC,19,1.2857142857142858
JAC,20,-3.9367088607594938
JAC,21,-2.175
JAC,22,-10.012048192771084
JAC,23,3.269230769230769
JAC,24,14.353846153846154
JAC,25,15.473076923076922
JAC,26,13.292592592592593
JAC,27,5.84115523465704
JAC,28,3.530035335689046
JAC,29,12.376344086021506
JAC,30,8.693661971830986
JAC,31,16.451957295373667
JAC,32,14.323843416370106
JAC,33,7.695340501792114
JAC,34,2.672064777327935
JAC,35,7.495454545454545
JAC,36,6.947368421052632
JAC,37,9.01063829787234
JAC,38,23.867021276595743
JAC,39,8.03888888888889
JAC,40,2.24822695035461
JAC,41,30.857142857142858
JAC,42,10.494845360824742
JAC,43,3.574468085106383
